Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
10949,108,2.0,37.85404350837792,24.464220316973698,6.0,5,9.0,1965,0.0,B,B,25,5027,4,46.0,1,1,B,310566.0641687236
10682,31,1.0,32.101733469870396,30.52664477485851,4.0,4,4.0,1959,0.151346216,B,A,32,5889,10,830.0,4,1,B,181495.79235503476
16172,90,2.0,37.256940862563006,22.640149609327363,7.0,5,9.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B,183299.62244046884
4773,75,2.0,68.08856880871848,3.533997375400023,1.0,8,1.0,2015,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,311242.42592194513
10529,182,3.0,45.378424174548485,30.651800602374987,6.0,5,4.0,1977,0.246623602,B,B,14,2940,45,,3,6,B,352139.6440888416
12851,74,1.0,48.11961942704652,17.73319520335947,13.0,8,17.0,2017,0.075778755,B,B,6,1437,3,,0,2,B,166486.38241595085
11987,113,3.0,67.13006330000847,45.92223768487707,8.0,8,14.0,1972,0.050755569,B,B,24,5469,1,145.0,0,1,B,283417.86308937566
2277,52,1.0,38.55538870288175,41.945460167652726,0.0,14,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,113277.59188676608
8824,27,1.0,62.45119003409561,53.61826868589159,14.0,7,6.0,1977,0.07542368,B,B,11,3097,0,,0,0,B,152956.82999798754
6048,21,2.0,43.23187405734652,23.159490428824224,6.0,2,14.0,1973,0.034331497,B,B,25,5487,3,,0,4,B,168729.9584402553
5229,1,2.0,66.90968878295746,65.09774533914083,0.0,4,22.0,2015,0.0071223169999999995,B,B,1,264,0,,0,1,B,185061.6228546319
6667,125,1.0,40.38400875168139,21.05213767782557,7.0,4,12.0,1970,0.040242764,B,B,25,3478,11,2729.0,3,1,B,182230.9436634874
8043,46,2.0,48.286454789927916,33.37336767130073,5.0,4,5.0,1967,0.0,B,B,47,11319,0,1145.0,3,5,B,87383.12305512586
14821,52,1.0,42.64053565821945,,1.0,8,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,161435.84812840619
11557,15,1.0,32.807464646114845,16.29191016367446,6.0,5,5.0,1974,0.158249043,B,B,21,5731,0,,1,0,B,124111.07436048212
9779,1,2.0,56.33123218687065,,1.0,9,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,222498.9984215088
10121,48,1.0,39.80935871902692,23.876940839527688,8.0,4,14.0,1986,0.041124634,B,B,46,9515,5,,1,10,B,200468.34000580528
6387,90,2.0,51.09928378126531,32.0789701369201,6.0,8,12.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,192761.9928509757
7493,105,2.0,44.45308946083704,28.149949478421412,5.0,5,5.0,1964,0.040242764,B,B,25,3478,11,2729.0,3,1,B,197397.87209897902
15696,129,2.0,44.980227795947684,29.229835969424467,5.0,6,5.0,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B,218730.46467114484
16161,30,2.0,62.82063053488538,,1.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,188157.33106158127
11583,21,1.0,32.75324941924624,18.251126506921032,5.0,7,5.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,135572.89447711938
6462,85,3.0,77.58832026661301,49.51628315739231,10.0,2,16.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,355171.64841342386
7326,26,3.0,51.17094179440612,34.43681464325266,9.0,4,17.0,2014,0.0,B,B,36,6714,2,2672.0,0,2,B,130451.11986625493
13070,99,2.0,50.76276861240162,28.10998658745904,6.0,10,9.0,1977,0.012338886,B,B,35,5776,1,2078.0,2,4,B,190269.32904393444
3670,25,2.0,66.09521646596185,,0.0,13,0.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,273718.32331546914
8688,39,2.0,46.48852061288249,29.115894252132595,6.0,10,9.0,1970,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,197795.5718296234
2137,9,2.0,46.46985901831079,50.703196321452644,9.0,2,12.0,1966,0.31019913,B,B,11,2748,1,,0,0,B,159286.26216158347
1030,83,2.0,54.57209697205462,31.82721227009678,8.0,6,17.0,1984,0.007720281999999999,B,B,38,4788,2,,0,4,B,260094.93802545156
2719,90,2.0,44.177356492236235,30.65592593638241,5.0,4,5.0,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B,181878.4413407246
15068,1,3.0,77.2213342564422,48.63450993555007,10.0,14,17.0,1997,0.036270089,B,B,6,1318,1,200.0,1,1,B,215257.04163345371
3614,24,1.0,65.85774388078791,29.91281598277039,17.0,7,22.0,2010,0.111627393,B,B,50,12238,8,1970.0,2,3,B,87463.72921921336
9988,23,1.0,44.117963534117585,,1.0,18,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,114049.77862744755
13211,1,1.0,49.08682987579869,,0.0,3,0.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,170057.58823796944
5960,30,1.0,37.76560420893184,,0.0,3,0.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,135430.61154913448
4094,61,2.0,47.74962904156678,32.232320831174974,6.0,4,12.0,1975,0.300322518,B,B,52,10311,6,,1,9,B,245818.04275255205
3460,21,3.0,71.60325177981916,48.033648527155215,7.0,15,16.0,1977,0.194489265,B,B,47,8004,3,125.0,3,5,B,258731.53514805046
13557,8,1.0,36.96928620726762,20.671245778319296,5.0,7,5.0,1966,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,131226.3319280899
5889,58,3.0,66.15325282750884,47.79133521566546,9.0,2,12.0,1969,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,209821.95186289406
3861,44,2.0,44.49223254806282,30.918322202664413,5.0,4,5.0,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B,190200.8060329426
1004,113,2.0,38.12840213068283,23.055471158841332,6.0,7,14.0,1970,0.050755569,B,B,24,5469,1,145.0,0,1,B,200414.4011717185
7207,128,3.0,79.15133808283427,47.035142415305266,13.0,17,17.0,2005,0.0,B,B,27,4798,0,30.0,2,8,B,438480.13257619273
16265,27,2.0,64.3076843007438,37.03842042476411,9.0,13,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,199715.148807018
12887,138,1.0,35.758632976539126,22.552345752570425,5.0,8,9.0,1964,0.0,B,B,36,6714,2,2672.0,0,2,B,177250.94048060145
12257,75,2.0,55.35851880859563,31.95439145542314,8.0,8,14.0,1991,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,258182.6752368279
9156,23,1.0,39.471665573051474,,1.0,3,1.0,1977,0.034656082000000005,B,B,0,168,0,,0,0,B,76335.07814949713
9944,23,3.0,78.06284829103096,,1.0,14,17.0,2017,0.014333947,B,B,2,528,0,0.0,0,0,B,431238.46701104887
15938,6,1.0,49.195459706565494,,1.0,9,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,145532.74986166865
16726,119,2.0,51.313702196799824,32.96412891848036,6.0,10,9.0,1973,0.333891544,B,B,30,6564,1,,0,0,B,169089.592664422
8647,7,1.0,39.1498594810644,24.04232309970209,8.0,2,12.0,1980,0.035145267,B,B,42,9292,3,2620.0,0,3,B,171725.9308801626
11159,83,1.0,34.853944712968094,21.762473468760493,5.0,10,9.0,1975,0.100455735,B,B,43,7227,0,,1,6,A,157281.40165310295
8626,1,1.0,47.19574796289732,1.1687911032805556,1.0,19,24.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,170718.29654167645
7544,99,2.0,60.32339210535779,37.42270633511457,10.0,21,22.0,1991,0.012338886,B,B,35,5776,1,2078.0,2,4,B,287262.764886454
4493,57,2.0,52.80878777139223,34.460040310753904,9.0,8,17.0,2005,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,102577.54122112769
10390,1,1.0,39.264718272376754,,1.0,7,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,127742.13541594194
11712,78,4.0,94.9398626554221,54.75226863173882,10.0,6,12.0,2001,0.219006007,B,B,28,6746,3,,1,4,B,437706.65075205034
8765,12,1.0,38.95140762322531,21.611209797867033,8.0,8,17.0,1988,0.090799103,B,B,74,19083,2,,5,15,B,174353.82385802467
1452,53,3.0,76.84117436017766,49.20200800605887,10.0,4,16.0,1985,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,352671.4297063973
2731,53,1.0,38.00424962258339,24.25930742491634,8.0,4,24.0,2020,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,167829.12391740398
5901,111,3.0,78.80120387975708,45.48288987247149,10.0,6,22.0,2009,0.135649789,B,B,46,7960,6,350.0,3,11,B,448317.22346876777
96,30,1.0,40.60496354363602,,1.0,13,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,133031.58726544262
5808,11,3.0,60.28334251673408,44.952919405027444,5.0,10,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,252438.07119961805
848,94,1.0,38.36857709528837,21.93126933546056,9.0,7,16.0,1977,0.521867054,B,B,25,6149,0,,0,0,B,147480.76147546998
2935,154,3.0,78.79218932438607,53.204668906921995,9.0,3,5.0,1958,0.460556389,B,B,20,4386,14,,1,5,B,367001.4384632893
13976,45,3.0,83.61915871430924,,1.0,20,24.0,2016,0.195781053,B,B,23,5212,6,,3,2,B,409208.99415687483
3399,1,1.0,43.909637118242735,,1.0,6,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,145549.14723072562
10972,52,3.0,80.9350387644546,46.686469007063,12.0,14,17.0,2007,0.371148999,B,B,34,7065,1,750.0,2,5,B,267748.0052944787
5723,53,1.0,39.05770653117654,22.073514714355376,9.0,9,12.0,1973,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,215809.46765978957
8077,101,1.0,33.50068024516579,21.636355672915116,5.0,7,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,146258.01081839864
3793,156,3.0,73.77980441154732,44.4061627792125,10.0,12,17.0,2007,0.007658515,B,B,35,7077,56,2301.0,3,19,B,485380.14950087987
11942,48,1.0,44.825250190495375,24.240045212498355,8.0,7,12.0,1981,0.041124634,B,B,46,9515,5,,1,10,B,207633.6602870756
11974,52,1.0,40.19090494115511,,1.0,4,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,130155.25477646911
8416,58,2.0,64.06179158584241,,0.0,9,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,175466.8454627023
10287,6,1.0,38.34487292063137,,1.0,10,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,122254.10548641406
7476,102,2.0,44.957215513018724,31.545947550151816,6.0,1,5.0,1964,0.23861713,B,B,26,3889,6,705.0,3,6,B,195061.18036188176
14561,21,1.0,32.33029237782065,22.326869800806808,5.0,3,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,171842.41185486814
13651,42,2.0,52.569582748607715,30.701062534646628,9.0,17,17.0,2008,0.158249043,B,B,21,5731,0,,1,0,B,234342.95720904772
9424,113,3.0,56.449352312926074,35.44365323491307,6.0,2,9.0,1964,0.050755569,B,B,24,5469,1,145.0,0,1,B,317253.7447269265
2247,183,2.0,48.1778623480258,33.167547328397234,5.0,7,9.0,1970,0.037316452,B,B,32,6748,93,562.0,4,10,B,270687.9026919617
10546,62,1.0,46.013187167722876,43.4170427717085,43.0,4,17.0,2019,0.072157581,B,B,2,629,1,,0,0,A,113909.09942801464
6541,13,1.0,43.40824862470905,20.719727837659995,10.0,17,22.0,2003,0.090799103,B,B,74,19083,2,,5,15,B,199036.8354670667
13264,130,3.0,85.61613707758083,51.26430689932777,11.0,5,6.0,1954,0.21843974,B,B,21,4472,6,1450.0,4,7,A,402332.4915493116
8710,32,2.0,46.85643270401053,28.24196376526462,5.0,7,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B,236804.2800366586
10629,23,2.0,65.89023072165122,,1.0,10,17.0,2015,0.075778755,B,B,6,1437,3,,0,2,B,153884.67669931898
13354,55,3.0,81.19288913627011,49.736150627357695,10.0,6,14.0,1996,0.041365446,B,B,31,5569,0,,1,4,B,286817.2336134426
11574,191,3.0,73.09671192886795,48.49014893576058,9.0,17,17.0,1997,0.127375905,B,B,43,8429,3,,3,9,B,314740.09748612397
4335,9,3.0,81.94813471027166,46.35168216269669,8.0,16,14.0,1997,0.161531741,B,B,25,5648,1,30.0,2,4,B,256303.82804740517
2060,12,1.0,42.8151625374116,23.494184265277184,8.0,10,14.0,1989,0.090799103,B,B,74,19083,2,,5,15,B,179735.48827555534
6156,17,2.0,56.48793652708885,34.686376587896234,8.0,3,16.0,1975,0.0,B,B,18,3374,5,620.0,1,2,B,313078.01570575434
1342,111,1.0,40.72207824934292,18.80025733453598,8.0,11,21.0,2009,0.093442564,B,B,23,4635,5,3300.0,2,4,B,252195.6770798662
9002,52,3.0,82.90203960211355,51.64163865124282,10.0,6,17.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B,336106.65631546505
12451,6,2.0,65.53692116137357,,0.0,14,0.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,190962.53310092835
10089,90,3.0,58.308844997049576,42.163085476959196,6.0,2,9.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B,225284.70023519953
10369,21,1.0,40.18020631806658,23.00411849385803,7.0,2,17.0,2005,0.034331497,B,B,25,5487,3,,0,4,B,156573.30283738236
1904,25,1.0,45.97279951501695,42.88093177854101,1.0,13,17.0,2014,0.069753361,B,B,53,13670,4,,1,11,B,201501.5345824407
8653,64,2.0,45.52212817629319,31.118506822219466,5.0,8,9.0,1974,0.002211665,B,B,39,7614,3,,1,5,A,240067.3585265573
9819,27,3.0,81.29545686590455,52.977778739220696,10.0,11,13.0,2003,0.041116354,B,B,53,14892,4,,1,4,B,390502.9487887937
4570,6,3.0,76.76336948791784,,0.0,9,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,197322.6527748693
5504,6,1.0,43.74189012329683,43.989477977150685,1.0,9,25.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,155443.61129124762
14781,39,2.0,75.9937387507469,31.87319781347922,12.0,19,17.0,2007,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,345886.6822056986
4544,27,2.0,67.1759713661253,,1.0,4,2.0,1977,0.072157581,B,B,2,629,1,,0,0,A,166268.9592948262
2857,47,3.0,68.3866344546064,45.72655898173891,6.0,14,12.0,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,277741.58911039645
2412,59,3.0,68.8860803579418,49.86453261244476,7.0,2,16.0,1980,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,302977.1979377916
5804,99,3.0,62.52846461595017,47.103832989332346,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,161044.94413780785
11696,6,3.0,78.52462518814424,46.57962478027541,12.0,17,1.0,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,218825.88604211068
3566,6,2.0,64.78587945135813,63.794215976498855,1.0,11,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,169309.8711183024
6227,77,1.0,42.04040217455788,19.2949493779553,8.0,12,17.0,1981,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,180028.18175161706
7274,35,2.0,45.51172537032875,30.708154486576664,6.0,5,12.0,1975,0.089039719,B,B,33,7976,5,,0,11,B,235371.6213151476
667,42,2.0,62.80409646857944,30.996426877084744,11.0,13,24.0,2010,0.158249043,B,B,21,5731,0,,1,0,B,80678.65238553284
8380,37,4.0,87.8912179472466,57.17968258887224,8.0,2,14.0,1988,0.127811589,B,B,28,7287,5,320.0,1,3,B,298885.660185922
6898,27,1.0,42.00339603047473,40.340575769744994,1.0,15,17.0,2016,0.011654127,B,B,4,915,0,,0,0,B,111073.1500029916
10343,53,1.0,42.7854738702447,,1.0,15,1.0,1977,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,218230.69670893947
5364,1,3.0,85.9810430387181,,0.0,15,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,215405.7156983437
14762,27,2.0,62.64612250815802,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,212572.26022588307
1369,27,1.0,43.304316632616846,,0.0,10,22.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,117801.20493288731
16507,58,3.0,103.02452991797225,57.29541214621504,14.0,18,24.0,2005,0.050755569,B,B,24,5469,1,145.0,0,1,B,557202.3513628489
1349,1,2.0,85.45357832346352,,1.0,9,25.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,263461.13075062056
8904,46,2.0,46.63681680859407,31.408582789032405,5.0,3,5.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B,214139.52741033418
3763,29,3.0,74.96056371035918,43.57741094761992,8.0,13,14.0,1992,0.086885265,B,B,10,2277,2,1547.0,0,0,B,400237.542792344
4540,169,2.0,60.71495805103814,54.71491863617526,1.0,19,19.0,2019,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,293240.6192294194
9430,11,4.0,78.1953088123809,50.13888877548214,7.0,3,5.0,1960,0.225824954,A,B,41,6558,7,1548.0,3,2,B,323287.0681797456
2769,23,2.0,61.873738308119506,,1.0,17,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,166975.68228512804
8701,27,1.0,43.14938004850335,,0.0,15,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,160617.186418398
4628,74,1.0,48.82416841578413,,1.0,1,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,149830.36490054615
6520,128,3.0,83.41183817228246,50.080454007981146,8.0,8,14.0,1995,0.0,B,B,27,4798,0,30.0,2,8,B,331897.5199539395
13643,29,2.0,43.554480216660096,29.50737081742035,5.0,4,5.0,1967,0.069660344,B,B,31,6119,4,,1,2,B,168936.23698638089
3137,6,1.0,41.45496320488438,,1.0,12,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,121115.89187073582
10986,1,2.0,64.45880988865214,,0.0,10,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,209965.9832203843
11779,30,2.0,67.95579571735325,,1.0,13,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,197761.2169323458
13143,45,1.0,39.63144199926073,21.40916380666104,9.0,6,12.0,1967,0.014423113999999999,B,B,19,3806,4,,0,3,B,178650.41052979702
460,27,2.0,62.11803047616927,62.57335879400639,1.0,7,1.0,2014,0.072157581,B,B,2,629,1,,0,0,A,194555.6354749247
6422,87,1.0,40.399711992745296,21.68738470685482,8.0,11,17.0,1989,0.100455735,B,B,43,7227,0,,1,6,A,202502.6336855215
14283,122,2.0,58.136959560880875,36.37911469263598,9.0,16,17.0,2000,0.033493708,B,B,66,10573,1,1322.0,3,8,B,268882.06993694045
916,120,2.0,39.94403257215901,23.03836681487682,5.0,13,12.0,1972,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,221918.95312366594
12263,145,2.0,63.965580062239184,34.995349792125424,10.0,11,17.0,1999,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,259916.04473611558
3130,52,1.0,39.15234818884479,39.241355960684906,1.0,2,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,125635.83407431924
1393,30,2.0,71.29455834887517,70.17315836585146,1.0,4,4.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,161825.4060525946
15268,116,2.0,52.78810963874401,32.5099121961782,7.0,8,10.0,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B,353595.7868733071
9670,57,2.0,65.04588245956784,,1.0,4,17.0,1977,0.407276235,A,B,9,1768,0,370.0,0,0,A,183489.35832661125
1589,11,1.0,44.4761367497896,17.20686598537079,11.0,16,25.0,2013,0.00016967599999999998,B,B,36,5992,0,,1,1,B,79057.71021289517
9724,23,1.0,45.395880025820205,,0.0,5,0.0,1977,0.014072961,B,B,2,475,0,,0,0,B,92319.92067107928
5465,1,1.0,42.850450019608274,40.65791409666286,1.0,15,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,162490.29424639768
8046,101,2.0,48.96588912086364,31.11010763694794,5.0,6,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,192102.10634048533
15499,123,3.0,80.11678916040081,46.44083656579041,10.0,10,17.0,2000,0.0,B,B,47,11319,0,1145.0,3,5,B,403657.9205660291
14624,23,2.0,66.06788587879535,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,188642.27755288835
4665,9,2.0,55.76937483679704,32.028748888877956,8.0,8,17.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B,186176.67274897645
785,6,1.0,49.13278954103666,,1.0,17,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,139601.08949340138
14158,90,1.0,35.88688460705064,20.019976856797758,5.0,5,5.0,1963,0.265088676,B,B,37,5288,0,1937.0,3,2,B,132094.24260035617
12456,28,4.0,107.92889753647144,65.6526257408247,11.0,14,23.0,2006,0.333891544,B,B,30,6564,1,,0,0,B,320544.4489825212
3501,1,1.0,40.15486320400461,,1.0,11,17.0,2016,0.0071223169999999995,B,B,1,264,0,,0,1,B,123490.21223933612
12739,27,1.0,40.13306148738289,,0.0,6,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,117460.6965576046
7480,109,2.0,43.2254432058658,31.324271510574675,6.0,4,9.0,1976,0.1363303,B,B,30,6141,10,262.0,3,6,B,203549.7690510813
16543,205,1.0,43.22698464913795,18.663547963941085,8.0,12,12.0,2007,0.16909109,B,B,19,3856,10,,2,5,B,220501.566180364
10918,99,2.0,48.80465326504427,30.48934022271955,6.0,11,14.0,1975,0.012338886,B,B,35,5776,1,2078.0,2,4,B,190214.52292102846
6673,1,2.0,66.56702631507765,,1.0,9,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,224959.05251128037
16157,27,1.0,44.64904352792358,,0.0,6,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,113197.00667177969
8439,92,3.0,62.759276114402816,46.039588715526364,6.0,5,12.0,1980,0.460556389,B,B,20,4386,14,,1,5,B,318762.3790332149
1807,40,2.0,46.1866043821075,35.59825254502342,5.0,5,9.0,1964,0.210473241,B,B,11,2398,2,1994.0,3,0,B,218643.69606559697
8941,46,1.0,35.44081505836585,19.319682724127173,6.0,10,9.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B,168032.8895157951
13242,93,3.0,66.15362344990679,46.23777652287703,9.0,3,12.0,1972,0.127375905,B,B,43,8429,3,,3,9,B,248222.49428656252
3789,0,1.0,36.76515974558208,22.094905338746056,5.0,10,9.0,1964,0.319809354,B,B,25,4756,16,2857.0,5,8,B,155874.8829939486
5078,82,3.0,70.02348632411777,51.23607541403883,7.0,6,5.0,1919,0.037316452,B,B,32,6748,93,562.0,4,10,B,524781.0183922851
1911,69,2.0,75.74260456400067,32.02298209880706,11.0,21,24.0,2012,0.000991363,B,B,33,6783,3,,1,9,B,301056.2062298837
6155,9,3.0,83.55809576354864,48.127960290991815,8.0,7,14.0,1999,0.161531741,B,B,25,5648,1,30.0,2,4,B,295264.54975134734
8122,57,1.0,40.59731093842438,21.31675310290696,10.0,20,22.0,2004,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,204141.82529135727
4638,47,3.0,89.8229466503626,61.029895297584936,10.0,13,24.0,2010,0.101872465,B,B,23,4583,3,,3,3,B,312724.2598471176
4990,37,2.0,49.84712532449831,30.84205091353557,5.0,9,9.0,1969,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,214874.30875306402
8454,62,2.0,71.25323468907435,,1.0,13,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,181620.00413037217
7381,5,2.0,45.08810816541613,27.268514558279524,6.0,3,9.0,1971,0.150817539,B,B,16,3433,4,2643.0,4,5,B,228628.22570789303
8134,88,3.0,86.17340061762772,87.01883017948036,0.0,5,17.0,2015,0.127375905,B,B,43,8429,3,,3,9,B,371273.3449702344
5731,6,2.0,66.22891638641566,,1.0,7,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,175476.0693063191
5164,29,1.0,34.498953015704366,19.930202585019178,5.0,7,9.0,1975,0.069660344,B,B,31,6119,4,,1,2,B,157029.53359870386
13418,12,3.0,82.19226883106298,45.622161898644066,9.0,7,21.0,1999,0.090799103,B,B,74,19083,2,,5,15,B,343866.6781979276
14154,92,1.0,40.93690634945908,21.21382406690117,7.0,14,17.0,2013,0.460556389,B,B,20,4386,14,,1,5,B,171344.14363802623
10383,48,3.0,63.12891745249601,43.905432561295285,6.0,7,9.0,1981,0.041124634,B,B,46,9515,5,,1,10,B,303689.72130822594
1130,134,1.0,40.31999606983669,,1.0,3,17.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B,116994.0849953335
6625,132,1.0,31.891030591592553,19.691742527703976,5.0,6,5.0,1962,0.306977489,B,B,27,5148,14,1575.0,5,7,B,176640.64534257603
9843,27,2.0,55.12495324295993,32.06117749984918,8.0,13,16.0,2010,0.041116354,B,B,53,14892,4,,1,4,B,205199.63751656015
13449,33,1.0,33.460153612511355,,0.0,5,12.0,1977,0.23610845800000002,B,B,16,3893,27,,3,10,B,145331.45159112496
5552,1,2.0,61.914640123667034,33.16995083376249,12.0,11,17.0,2016,0.0071223169999999995,B,B,1,264,0,,0,1,B,134462.56680852218
14054,74,1.0,51.63686810654331,,1.0,6,4.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,165435.92634125502
12635,124,2.0,45.21692929880659,25.628535778776797,5.0,6,5.0,1964,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,196352.71685166057
14993,132,2.0,65.4688580401372,35.70186281417995,9.0,17,16.0,1974,0.007658515,B,B,35,7077,56,2301.0,3,19,B,333466.6147472781
5412,6,1.0,48.372211597341916,,1.0,4,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,178148.97785514986
1316,146,2.0,55.924502951587016,31.18213115073393,8.0,16,17.0,1990,0.23610845800000002,B,B,16,3893,27,,3,10,B,308805.5491268649
2058,23,2.0,64.94847494766277,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,165785.60248954565
2781,58,3.0,57.30005130515805,,1.0,4,25.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,163155.47672133052
2500,74,2.0,79.73384700132864,81.23188531882802,1.0,10,22.0,2017,0.075778755,B,B,6,1437,3,,0,2,B,248757.5173898804
14703,62,1.0,46.25428500265498,42.04599178227237,10.0,7,15.0,2015,0.072157581,B,B,2,629,1,,0,0,A,110430.18826732485
5046,58,1.0,48.33643372044712,17.818885887965415,1.0,5,1.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,110942.97059665988
16518,90,2.0,54.40088864048815,32.391455402998325,8.0,9,14.0,1991,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,304576.02729349496
9388,37,1.0,38.17588187348782,19.242737838813493,9.0,10,14.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B,167576.20967379885
2437,180,1.0,31.18287053567351,19.39285205571427,5.0,2,5.0,1961,0.037316452,B,B,32,6748,93,562.0,4,10,B,177601.9378785219
11420,138,2.0,47.09159578884003,32.72372452177506,5.0,1,5.0,1964,0.014423113999999999,B,B,19,3806,4,,0,3,B,184556.60149821648
10765,46,3.0,51.37330279770245,37.7843625316194,6.0,3,9.0,1969,0.0,B,B,47,11319,0,1145.0,3,5,B,246327.51370604365
